cve_id,description,published_date,references
CVE-2011-2346,Use-after-free vulnerability in Google Chrome before 12.0.742.112 allows remote attackers to cause a denial of service or possibly have unspecified other impact via vectors involving SVG fonts.,2011-06-29,"http://googlechromereleases.blogspot.com/2011/06/stable-channel-update_28.html,http://www.securitytracker.com/id?1025730,http://code.google.com/p/chromium/issues/detail?id=84355"
CVE-2011-2347,"Google Chrome before 12.0.742.112 does not properly handle Cascading Style Sheets (CSS) token sequences, which allows remote attackers to cause a denial of service (memory corruption) or possibly have unspecified other impact via unknown vectors.",2011-06-29,"http://googlechromereleases.blogspot.com/2011/06/stable-channel-update_28.html,http://www.securitytracker.com/id?1025730,http://code.google.com/p/chromium/issues/detail?id=85003"
CVE-2011-2348,"Google V8, as used in Google Chrome before 12.0.742.112, performs an incorrect bounds check, which allows remote attackers to cause a denial of service or possibly have unspecified other impact via unknown vectors.",2011-06-29,"http://googlechromereleases.blogspot.com/2011/06/stable-channel-update_28.html,http://www.securitytracker.com/id?1025730,http://code.google.com/p/chromium/issues/detail?id=85177"
CVE-2011-2349,Use-after-free vulnerability in Google Chrome before 12.0.742.112 allows remote attackers to cause a denial of service or possibly have unspecified other impact via vectors related to text selection.,2011-06-29,"http://googlechromereleases.blogspot.com/2011/06/stable-channel-update_28.html,http://www.securitytracker.com/id?1025730,http://code.google.com/p/chromium/issues/detail?id=85418"
CVE-2011-2350,"The HTML parser in Google Chrome before 12.0.742.112 does not properly address ""lifetime and re-entrancy issues,"" which allows remote attackers to cause a denial of service or possibly have unspecified other impact via unknown vectors.",2011-06-29,"http://googlechromereleases.blogspot.com/2011/06/stable-channel-update_28.html,http://www.securitytracker.com/id?1025730,http://code.google.com/p/chromium/issues/detail?id=85102"
CVE-2011-2351,Use-after-free vulnerability in Google Chrome before 12.0.742.112 allows remote attackers to cause a denial of service or possibly have unspecified other impact via vectors involving SVG use elements.,2011-06-29,"http://support.apple.com/kb/HT5000,http://googlechromereleases.blogspot.com/2011/06/stable-channel-update_28.html,http://support.apple.com/kb/HT4981,http://www.securitytracker.com/id?1025730,http://support.apple.com/kb/HT4999,http://lists.apple.com/archives/Security-announce/2011//Oct/msg00004.html,http://lists.apple.com/archives/Security-announce/2011//Oct/msg00000.html,http://lists.apple.com/archives/Security-announce/2011//Oct/msg00001.html,http://code.google.com/p/chromium/issues/detail?id=85211"
CVE-2011-2358,"Google Chrome before 13.0.782.107 does not ensure that extension installations are confirmed by a browser dialog, which makes it easier for remote attackers to modify the product's functionality via a Trojan horse extension.",2011-08-02,"http://xforce.iss.net/xforce/xfdb/68940,http://googlechromereleases.blogspot.com/2011/08/stable-channel-update.html,http://code.google.com/p/chromium/issues/detail?id=75821"
CVE-2011-2359,"Google Chrome before 13.0.782.107 does not properly track line boxes during rendering, which allows remote attackers to cause a denial of service or possibly have unspecified other impact via unknown vectors that lead to a ""stale pointer.""",2011-08-02,"http://xforce.iss.net/xforce/xfdb/68941,http://support.apple.com/kb/HT5000,http://googlechromereleases.blogspot.com/2011/08/stable-channel-update.html,http://support.apple.com/kb/HT4981,http://www.debian.org/security/2011/dsa-2307,http://lists.apple.com/archives/Security-announce/2011//Oct/msg00004.html,http://support.apple.com/kb/HT4999,http://lists.apple.com/archives/Security-announce/2011//Oct/msg00000.html,http://lists.apple.com/archives/Security-announce/2011//Oct/msg00001.html,http://code.google.com/p/chromium/issues/detail?id=78841"
CVE-2011-2360,"Google Chrome before 13.0.782.107 does not ensure that the user is prompted before download of a dangerous file, which makes it easier for remote attackers to bypass intended content restrictions via a crafted web site.",2011-08-02,"http://googlechromereleases.blogspot.com/2011/08/stable-channel-update.html,http://xforce.iss.net/xforce/xfdb/68942,http://code.google.com/p/chromium/issues/detail?id=79266"
CVE-2011-2361,"The Basic Authentication dialog implementation in Google Chrome before 13.0.782.107 does not properly handle strings, which might make it easier for remote attackers to capture credentials via a crafted web site.",2011-08-02,"http://googlechromereleases.blogspot.com/2011/08/stable-channel-update.html,http://xforce.iss.net/xforce/xfdb/68943,http://code.google.com/p/chromium/issues/detail?id=79426"
CVE-2011-2599,"Google Chrome 11 does not block use of a cross-domain image as a WebGL texture, which allows remote attackers to obtain approximate copies of arbitrary images via a timing attack involving a crafted WebGL fragment shader.",2011-06-30,"http://lists.whatwg.org/pipermail/whatwg-whatwg.org/2011-March/030882.html,http://www.contextis.co.uk/resources/blog/webgl/"
CVE-2011-2761,"Google Chrome 14.0.794.0 does not properly handle a reload of a page generated in response to a POST, which allows user-assisted remote attackers to cause a denial of service (application crash) via a crafted web site, related to GetWidget methods.",2011-07-18,"http://googlechromereleases.blogspot.com/2011/06/dev-channel-update_16.html,http://xforce.iss.net/xforce/xfdb/68857,http://code.google.com/p/chromium/issues/detail?id=86119,http://codereview.chromium.org/7189019,http://src.chromium.org/viewvc/chrome?view=rev&revision=89409"
CVE-2011-2782,"The drag-and-drop implementation in Google Chrome before 13.0.782.107 on Linux does not properly enforce permissions for files, which allows user-assisted remote attackers to bypass intended access restrictions via unspecified vectors.",2011-08-02,"http://googlechromereleases.blogspot.com/2011/08/stable-channel-update.html,http://xforce.iss.net/xforce/xfdb/68944,http://code.google.com/p/chromium/issues/detail?id=81307"
CVE-2011-2783,"Google Chrome before 13.0.782.107 does not ensure that developer-mode NPAPI extension installations are confirmed by a browser dialog, which makes it easier for remote attackers to modify the product's functionality via a Trojan horse extension.",2011-08-02,"http://googlechromereleases.blogspot.com/2011/08/stable-channel-update.html,http://xforce.iss.net/xforce/xfdb/68945,http://code.google.com/p/chromium/issues/detail?id=83273"
CVE-2011-2784,"Google Chrome before 13.0.782.107 allows remote attackers to obtain sensitive information via a request for the GL program log, which reveals a local path in an unspecified log entry.",2011-08-02,"http://googlechromereleases.blogspot.com/2011/08/stable-channel-update.html,http://xforce.iss.net/xforce/xfdb/68946,http://code.google.com/p/chromium/issues/detail?id=83841"
CVE-2011-2785,"The extensions implementation in Google Chrome before 13.0.782.107 does not properly validate the URL for the home page, which allows remote attackers to have an unspecified impact via a crafted extension.",2011-08-02,"http://googlechromereleases.blogspot.com/2011/08/stable-channel-update.html,http://xforce.iss.net/xforce/xfdb/68947,http://code.google.com/p/chromium/issues/detail?id=84402"
CVE-2011-2786,"Google Chrome before 13.0.782.107 does not ensure that the speech-input bubble is shown on the product's screen, which might make it easier for remote attackers to make audio recordings via a crafted web page containing an INPUT element.",2011-08-02,"http://xforce.iss.net/xforce/xfdb/68948,http://googlechromereleases.blogspot.com/2011/08/stable-channel-update.html,http://code.google.com/p/chromium/issues/detail?id=84600"
CVE-2011-2787,"Google Chrome before 13.0.782.107 does not properly address re-entrancy issues associated with the GPU lock, which allows remote attackers to cause a denial of service (application crash) via unspecified vectors.",2011-08-02,"http://googlechromereleases.blogspot.com/2011/08/stable-channel-update.html,http://xforce.iss.net/xforce/xfdb/68949,http://code.google.com/p/chromium/issues/detail?id=84805"
CVE-2011-2788,Buffer overflow in the inspector serialization functionality in Google Chrome before 13.0.782.107 allows user-assisted remote attackers to have an unspecified impact via unknown vectors.,2011-08-02,"http://support.apple.com/kb/HT5000,http://xforce.iss.net/xforce/xfdb/68950,http://googlechromereleases.blogspot.com/2011/08/stable-channel-update.html,http://support.apple.com/kb/HT4981,http://lists.apple.com/archives/Security-announce/2011//Oct/msg00004.html,http://support.apple.com/kb/HT4999,http://lists.apple.com/archives/Security-announce/2011//Oct/msg00000.html,http://lists.apple.com/archives/Security-announce/2011//Oct/msg00001.html,http://code.google.com/p/chromium/issues/detail?id=85559"
CVE-2011-2789,Use-after-free vulnerability in Google Chrome before 13.0.782.107 allows remote attackers to cause a denial of service or possibly have unspecified other impact via vectors related to instantiation of the Pepper plug-in.,2011-08-02,"http://googlechromereleases.blogspot.com/2011/08/stable-channel-update.html,http://xforce.iss.net/xforce/xfdb/68951,http://code.google.com/p/chromium/issues/detail?id=85808"
CVE-2011-2790,Use-after-free vulnerability in Google Chrome before 13.0.782.107 allows remote attackers to cause a denial of service or possibly have unspecified other impact via vectors involving floating styles.,2011-08-02,"http://support.apple.com/kb/HT5000,http://googlechromereleases.blogspot.com/2011/08/stable-channel-update.html,http://support.apple.com/kb/HT4981,http://lists.apple.com/archives/Security-announce/2011//Oct/msg00004.html,http://support.apple.com/kb/HT4999,http://lists.apple.com/archives/Security-announce/2011//Oct/msg00000.html,http://lists.apple.com/archives/Security-announce/2011//Oct/msg00001.html,http://xforce.iss.net/xforce/xfdb/68952,http://code.google.com/p/chromium/issues/detail?id=86502"
CVE-2011-2791,The International Components for Unicode (ICU) functionality in Google Chrome before 13.0.782.107 allows remote attackers to cause a denial of service or possibly have unspecified other impact via unknown vectors that trigger an out-of-bounds write.,2011-08-02,"http://googlechromereleases.blogspot.com/2011/08/stable-channel-update.html,http://xforce.iss.net/xforce/xfdb/68953,http://code.google.com/p/chromium/issues/detail?id=86900"
CVE-2011-2792,Use-after-free vulnerability in Google Chrome before 13.0.782.107 allows remote attackers to cause a denial of service or possibly have unspecified other impact via vectors related to float removal.,2011-08-02,"http://xforce.iss.net/xforce/xfdb/68954,http://support.apple.com/kb/HT5000,http://googlechromereleases.blogspot.com/2011/08/stable-channel-update.html,http://support.apple.com/kb/HT4981,http://lists.apple.com/archives/Security-announce/2011//Oct/msg00004.html,http://support.apple.com/kb/HT4999,http://lists.apple.com/archives/Security-announce/2011//Oct/msg00000.html,http://lists.apple.com/archives/Security-announce/2011//Oct/msg00001.html,http://code.google.com/p/chromium/issues/detail?id=87148"
CVE-2011-2793,Use-after-free vulnerability in Google Chrome before 13.0.782.107 allows remote attackers to cause a denial of service or possibly have unspecified other impact via vectors related to media selectors.,2011-08-02,"http://googlechromereleases.blogspot.com/2011/08/stable-channel-update.html,http://xforce.iss.net/xforce/xfdb/68955,http://code.google.com/p/chromium/issues/detail?id=87227"
CVE-2011-2794,"Google Chrome before 13.0.782.107 does not properly perform text iteration, which allows remote attackers to cause a denial of service (out-of-bounds read) via unspecified vectors.",2011-08-02,"http://googlechromereleases.blogspot.com/2011/08/stable-channel-update.html,http://xforce.iss.net/xforce/xfdb/68956,http://code.google.com/p/chromium/issues/detail?id=87298"
CVE-2011-2795,"Google Chrome before 13.0.782.107 does not prevent calls to functions in other frames, which allows remote attackers to bypass intended access restrictions via a crafted web site, related to a ""cross-frame function leak.""",2011-08-02,"http://xforce.iss.net/xforce/xfdb/68957,http://googlechromereleases.blogspot.com/2011/08/stable-channel-update.html,http://code.google.com/p/chromium/issues/detail?id=87339"
CVE-2011-2796,"Use-after-free vulnerability in Skia, as used in Google Chrome before 13.0.782.107, allows remote attackers to cause a denial of service or possibly have unspecified other impact via unknown vectors.",2011-08-02,"http://googlechromereleases.blogspot.com/2011/08/stable-channel-update.html,http://xforce.iss.net/xforce/xfdb/68958,http://code.google.com/p/chromium/issues/detail?id=87548"
CVE-2011-2797,Use-after-free vulnerability in Google Chrome before 13.0.782.107 allows remote attackers to cause a denial of service or possibly have unspecified other impact via vectors related to resource caching.,2011-08-02,"http://support.apple.com/kb/HT5000,http://googlechromereleases.blogspot.com/2011/08/stable-channel-update.html,http://xforce.iss.net/xforce/xfdb/68959,http://support.apple.com/kb/HT4981,http://lists.apple.com/archives/Security-announce/2011//Oct/msg00004.html,http://support.apple.com/kb/HT4999,http://lists.apple.com/archives/Security-announce/2011//Oct/msg00000.html,http://lists.apple.com/archives/Security-announce/2011//Oct/msg00001.html,http://code.google.com/p/chromium/issues/detail?id=87729"
CVE-2011-2798,"Google Chrome before 13.0.782.107 does not properly restrict access to internal schemes, which allows remote attackers to have an unspecified impact via a crafted web site.",2011-08-02,"http://googlechromereleases.blogspot.com/2011/08/stable-channel-update.html,http://xforce.iss.net/xforce/xfdb/68960,http://code.google.com/p/chromium/issues/detail?id=87815"
CVE-2011-2799,Use-after-free vulnerability in Google Chrome before 13.0.782.107 allows remote attackers to cause a denial of service or possibly have unspecified other impact via vectors related to HTML range handling.,2011-08-02,"http://support.apple.com/kb/HT5000,http://googlechromereleases.blogspot.com/2011/08/stable-channel-update.html,http://support.apple.com/kb/HT4981,http://lists.apple.com/archives/Security-announce/2011//Oct/msg00004.html,http://support.apple.com/kb/HT4999,http://xforce.iss.net/xforce/xfdb/68961,http://lists.apple.com/archives/Security-announce/2011//Oct/msg00000.html,http://lists.apple.com/archives/Security-announce/2011//Oct/msg00001.html,http://code.google.com/p/chromium/issues/detail?id=87925"
CVE-2011-2800,Google Chrome before 13.0.782.107 allows remote attackers to obtain potentially sensitive information about client-side redirect targets via a crafted web site.,2011-08-02,"http://support.apple.com/kb/HT5000,http://googlechromereleases.blogspot.com/2011/08/stable-channel-update.html,http://www.debian.org/security/2011/dsa-2307,http://lists.apple.com/archives/Security-announce/2011//Oct/msg00004.html,http://xforce.iss.net/xforce/xfdb/68962,http://support.apple.com/kb/HT4999,http://lists.apple.com/archives/Security-announce/2011//Oct/msg00001.html,http://code.google.com/p/chromium/issues/detail?id=88337"
CVE-2011-2801,Use-after-free vulnerability in Google Chrome before 13.0.782.107 allows remote attackers to cause a denial of service or possibly have unspecified other impact via vectors related to the frame loader.,2011-08-02,"http://googlechromereleases.blogspot.com/2011/08/stable-channel-update.html,http://xforce.iss.net/xforce/xfdb/68963,http://code.google.com/p/chromium/issues/detail?id=88846"
CVE-2011-2802,"Google V8, as used in Google Chrome before 13.0.782.107, does not properly perform const lookups, which allows remote attackers to cause a denial of service (application crash) or possibly have unspecified other impact via a crafted web site.",2011-08-02,"http://googlechromereleases.blogspot.com/2011/08/stable-channel-update.html,http://xforce.iss.net/xforce/xfdb/68964,http://code.google.com/p/chromium/issues/detail?id=88591"
CVE-2011-2803,"Google Chrome before 13.0.782.107 does not properly handle Skia paths, which allows remote attackers to cause a denial of service (out-of-bounds read) via unspecified vectors.",2011-08-02,"http://googlechromereleases.blogspot.com/2011/08/stable-channel-update.html,http://xforce.iss.net/xforce/xfdb/68965,http://code.google.com/p/chromium/issues/detail?id=88827"
CVE-2011-2804,"Google Chrome before 13.0.782.107 does not properly handle nested functions in PDF documents, which allows remote attackers to cause a denial of service (application crash) or possibly have unspecified other impact via a crafted document.",2011-08-02,"http://googlechromereleases.blogspot.com/2011/08/stable-channel-update.html,http://xforce.iss.net/xforce/xfdb/68966,http://code.google.com/p/chromium/issues/detail?id=89142"
CVE-2011-2805,Google Chrome before 13.0.782.107 allows remote attackers to bypass the Same Origin Policy and conduct script injection attacks via unspecified vectors.,2011-08-02,"http://support.apple.com/kb/HT5000,http://googlechromereleases.blogspot.com/2011/08/stable-channel-update.html,http://lists.apple.com/archives/Security-announce/2011//Oct/msg00004.html,http://support.apple.com/kb/HT4999,http://xforce.iss.net/xforce/xfdb/68967,http://lists.apple.com/archives/Security-announce/2011//Oct/msg00001.html,http://code.google.com/p/chromium/issues/detail?id=89520"
CVE-2011-2806,"Google Chrome before 13.0.782.215 on Windows does not properly handle vertex data, which allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via unspecified vectors.",2011-08-29,"http://googlechromereleases.blogspot.com/2011/08/stable-channel-update_22.html,http://code.google.com/p/chromium/issues/detail?id=89836"
CVE-2011-2818,Use-after-free vulnerability in Google Chrome before 13.0.782.107 allows remote attackers to cause a denial of service or possibly have unspecified other impact via vectors related to display box rendering.,2011-08-02,"http://support.apple.com/kb/HT5000,http://googlechromereleases.blogspot.com/2011/08/stable-channel-update.html,http://xforce.iss.net/xforce/xfdb/68968,http://support.apple.com/kb/HT4981,http://www.debian.org/security/2011/dsa-2307,http://lists.apple.com/archives/Security-announce/2011//Oct/msg00004.html,http://support.apple.com/kb/HT4999,http://lists.apple.com/archives/Security-announce/2011//Oct/msg00000.html,http://lists.apple.com/archives/Security-announce/2011//Oct/msg00001.html,http://code.google.com/p/chromium/issues/detail?id=88889"
CVE-2011-2819,Google Chrome before 13.0.782.107 allows remote attackers to bypass the Same Origin Policy via vectors related to handling of the base URI.,2011-08-02,"http://support.apple.com/kb/HT5000,http://googlechromereleases.blogspot.com/2011/08/stable-channel-update.html,http://xforce.iss.net/xforce/xfdb/68969,http://lists.apple.com/archives/Security-announce/2011//Oct/msg00004.html,http://support.apple.com/kb/HT4999,http://lists.apple.com/archives/Security-announce/2011//Oct/msg00001.html,http://code.google.com/p/chromium/issues/detail?id=90222"
CVE-2011-2821,"Double free vulnerability in libxml2, as used in Google Chrome before 13.0.782.215, allows remote attackers to cause a denial of service or possibly have unspecified other impact via a crafted XPath expression.",2011-08-29,"http://www.mandriva.com/security/advisories?name=MDVSA-2011:145,http://googlechromereleases.blogspot.com/2011/08/stable-channel-update_22.html,http://lists.apple.com/archives/security-announce/2012/Sep/msg00003.html,http://www.redhat.com/support/errata/RHSA-2011-1749.html,http://www.debian.org/security/2012/dsa-2394,http://rhn.redhat.com/errata/RHSA-2013-0217.html,http://lists.apple.com/archives/security-announce/2012/May/msg00001.html,http://h20000.www2.hp.com/bizsupport/TechSupport/Document.jsp?objectID=c03360041,http://support.apple.com/kb/HT5503,http://support.apple.com/kb/HT5281,http://code.google.com/p/chromium/issues/detail?id=89402"
CVE-2011-2822,"Google Chrome before 13.0.782.215 on Windows does not properly parse URLs located on the command line, which has unspecified impact and attack vectors.",2011-08-29,"http://googlechromereleases.blogspot.com/2011/08/stable-channel-update_22.html,http://code.google.com/p/chromium/issues/detail?id=72492"
CVE-2011-2823,Use-after-free vulnerability in Google Chrome before 13.0.782.215 allows remote attackers to cause a denial of service or possibly have unspecified other impact via vectors involving a line box.,2011-08-29,"http://googlechromereleases.blogspot.com/2011/08/stable-channel-update_22.html,http://support.apple.com/kb/HT5000,http://support.apple.com/kb/HT4981,http://support.apple.com/kb/HT4999,http://lists.apple.com/archives/Security-announce/2011//Oct/msg00004.html,http://lists.apple.com/archives/Security-announce/2011//Oct/msg00000.html,http://lists.apple.com/archives/Security-announce/2011//Oct/msg00001.html,http://code.google.com/p/chromium/issues/detail?id=82552"
CVE-2011-2824,Use-after-free vulnerability in Google Chrome before 13.0.782.215 allows remote attackers to cause a denial of service or possibly have unspecified other impact via vectors involving counter nodes.,2011-08-29,"http://googlechromereleases.blogspot.com/2011/08/stable-channel-update_22.html,http://code.google.com/p/chromium/issues/detail?id=88216"
CVE-2011-2825,Use-after-free vulnerability in Google Chrome before 13.0.782.215 allows remote attackers to cause a denial of service or possibly have unspecified other impact via vectors involving custom fonts.,2011-08-29,"http://lists.apple.com/archives/security-announce/2012/Mar/msg00000.html,http://lists.apple.com/archives/security-announce/2012/Mar/msg00003.html,http://googlechromereleases.blogspot.com/2011/08/stable-channel-update_22.html,http://lists.apple.com/archives/security-announce/2012/Mar/msg00001.html,http://code.google.com/p/chromium/issues/detail?id=88670"
CVE-2011-2826,Google Chrome before 13.0.782.215 allows remote attackers to bypass the Same Origin Policy via vectors related to empty origins.,2011-08-29,"http://googlechromereleases.blogspot.com/2011/08/stable-channel-update_22.html,http://code.google.com/p/chromium/issues/detail?id=89453"
CVE-2011-2827,Use-after-free vulnerability in Google Chrome before 13.0.782.215 allows remote attackers to cause a denial of service or possibly have unspecified other impact via vectors related to text searching.,2011-08-29,"http://googlechromereleases.blogspot.com/2011/08/stable-channel-update_22.html,http://support.apple.com/kb/HT5000,http://support.apple.com/kb/HT4981,http://support.apple.com/kb/HT4999,http://lists.apple.com/archives/Security-announce/2011//Oct/msg00004.html,http://lists.apple.com/archives/Security-announce/2011//Oct/msg00000.html,http://lists.apple.com/archives/Security-announce/2011//Oct/msg00001.html,http://code.google.com/p/chromium/issues/detail?id=90668"
CVE-2011-2828,"Google V8, as used in Google Chrome before 13.0.782.215, allows remote attackers to cause a denial of service or possibly have unspecified other impact via unknown vectors that trigger an out-of-bounds write.",2011-08-29,"http://googlechromereleases.blogspot.com/2011/08/stable-channel-update_22.html,http://code.google.com/p/chromium/issues/detail?id=91517"
CVE-2011-2829,Integer overflow in Google Chrome before 13.0.782.215 on 32-bit platforms allows remote attackers to cause a denial of service or possibly have unspecified other impact via vectors involving uniform arrays.,2011-08-29,"http://googlechromereleases.blogspot.com/2011/08/stable-channel-update_22.html,http://code.google.com/p/chromium/issues/detail?id=91598"
CVE-2011-2830,"Google V8, as used in Google Chrome before 14.0.835.163, does not properly implement script object wrappers, which allows remote attackers to cause a denial of service (application crash) or possibly have unspecified other impact via unknown vectors.",2011-10-27,"http://googlechromereleases.blogspot.com/2011/09/stable-channel-update_16.html,http://code.google.com/p/chromium/issues/detail?id=76771"
CVE-2011-2834,"Double free vulnerability in libxml2, as used in Google Chrome before 14.0.835.163, allows remote attackers to cause a denial of service or possibly have unspecified other impact via vectors related to XPath handling.",2011-09-19,"http://www.mandriva.com/security/advisories?name=MDVSA-2011:145,http://lists.apple.com/archives/security-announce/2012/Sep/msg00003.html,http://www.redhat.com/support/errata/RHSA-2011-1749.html,http://www.debian.org/security/2012/dsa-2394,http://googlechromereleases.blogspot.com/2011/09/stable-channel-update_16.html,http://rhn.redhat.com/errata/RHSA-2013-0217.html,http://xforce.iss.net/xforce/xfdb/69885,http://lists.apple.com/archives/security-announce/2012/May/msg00001.html,http://h20000.www2.hp.com/bizsupport/TechSupport/Document.jsp?objectID=c03360041,http://support.apple.com/kb/HT5503,http://support.apple.com/kb/HT5281,http://code.google.com/p/chromium/issues/detail?id=93472"
CVE-2011-2835,Race condition in Google Chrome before 14.0.835.163 allows attackers to cause a denial of service or possibly have unspecified other impact via vectors related to the certificate cache.,2011-09-19,"http://xforce.iss.net/xforce/xfdb/69862,http://googlechromereleases.blogspot.com/2011/09/stable-channel-update_16.html,http://code.google.com/p/chromium/issues/detail?id=49377"
CVE-2011-2836,"Google Chrome before 14.0.835.163 does not require Infobar interaction before use of the Windows Media Player plug-in, which makes it easier for remote attackers to have an unspecified impact via crafted Flash content.",2011-09-19,"http://xforce.iss.net/xforce/xfdb/69863,http://googlechromereleases.blogspot.com/2011/09/stable-channel-update_16.html,http://code.google.com/p/chromium/issues/detail?id=51464"
CVE-2011-2837,"Google Chrome before 14.0.835.163 on Linux does not use the PIC and PIE compiler options for position-independent code, which has unspecified impact and attack vectors.",2011-09-19,"http://xforce.iss.net/xforce/xfdb/69864,http://googlechromereleases.blogspot.com/2011/09/stable-channel-update_16.html,http://code.google.com/p/chromium/issues/detail?id=57908"
CVE-2011-2838,"Google Chrome before 14.0.835.163 does not properly consider the MIME type during the loading of a plug-in, which has unspecified impact and remote attack vectors.",2011-09-19,"http://googlechromereleases.blogspot.com/2011/09/stable-channel-update_16.html,http://xforce.iss.net/xforce/xfdb/69865,http://code.google.com/p/chromium/issues/detail?id=75070"
CVE-2011-2839,"The PDF implementation in Google Chrome before 13.0.782.215 on Linux does not properly use the memset library function, which allows remote attackers to cause a denial of service or possibly have unspecified other impact via unknown vectors.",2011-08-29,"http://googlechromereleases.blogspot.com/2011/08/stable-channel-update_22.html,http://code.google.com/p/chromium/issues/detail?id=91665"
CVE-2011-2840,"Google Chrome before 14.0.835.163 allows user-assisted remote attackers to spoof the URL bar via vectors related to ""unusual user interaction.""",2011-09-19,"http://googlechromereleases.blogspot.com/2011/09/stable-channel-update_16.html,http://xforce.iss.net/xforce/xfdb/69867,http://code.google.com/p/chromium/issues/detail?id=78427,http://code.google.com/p/chromium/issues/detail?id=83031"
CVE-2011-2841,"Google Chrome before 14.0.835.163 does not properly perform garbage collection during the processing of PDF documents, which allows remote attackers to cause a denial of service or possibly have unspecified other impact via a crafted document.",2011-09-19,"http://xforce.iss.net/xforce/xfdb/69868,http://securityreason.com/securityalert/8411,http://googlechromereleases.blogspot.com/2011/09/stable-channel-update_16.html,http://code.google.com/p/chromium/issues/detail?id=78639"
CVE-2011-2842,"The installer in Google Chrome before 14.0.835.163 on Mac OS X does not properly handle lock files, which has unspecified impact and attack vectors.",2011-09-19,"http://xforce.iss.net/xforce/xfdb/69869,http://googlechromereleases.blogspot.com/2011/09/stable-channel-update_16.html,http://code.google.com/p/chromium/issues/detail?id=80680"
CVE-2011-2843,"Google Chrome before 14.0.835.163 does not properly handle media buffers, which allows remote attackers to cause a denial of service (out-of-bounds read) via unspecified vectors.",2011-09-19,"http://googlechromereleases.blogspot.com/2011/09/stable-channel-update_16.html,http://xforce.iss.net/xforce/xfdb/69870,http://code.google.com/p/chromium/issues/detail?id=82438"
CVE-2011-2844,"Google Chrome before 14.0.835.163 does not properly process MP3 files, which allows remote attackers to cause a denial of service (out-of-bounds read) via unspecified vectors.",2011-09-19,"http://googlechromereleases.blogspot.com/2011/09/stable-channel-update_16.html,http://xforce.iss.net/xforce/xfdb/69871,http://code.google.com/p/chromium/issues/detail?id=85041"
CVE-2011-2845,"Google Chrome before 15.0.874.102 does not properly handle history data, which allows user-assisted remote attackers to spoof the URL bar via unspecified vectors.",2011-10-25,"http://lists.apple.com/archives/security-announce/2012/Jul/msg00000.html,http://support.apple.com/kb/HT5503,http://support.apple.com/kb/HT5400,http://lists.apple.com/archives/security-announce/2012/Sep/msg00003.html,http://googlechromereleases.blogspot.com/2011/10/chrome-stable-release.html,http://code.google.com/p/chromium/issues/detail?id=86758"
CVE-2011-2846,Use-after-free vulnerability in Google Chrome before 14.0.835.163 allows remote attackers to cause a denial of service or possibly have unspecified other impact via vectors related to unload event handling.,2011-09-19,"http://lists.apple.com/archives/security-announce/2012/Mar/msg00000.html,http://lists.apple.com/archives/security-announce/2012/Mar/msg00003.html,http://lists.apple.com/archives/security-announce/2012/Mar/msg00001.html,http://googlechromereleases.blogspot.com/2011/09/stable-channel-update_16.html,http://xforce.iss.net/xforce/xfdb/69872,http://code.google.com/p/chromium/issues/detail?id=89219"
CVE-2011-2847,Use-after-free vulnerability in the document loader in Google Chrome before 14.0.835.163 allows remote attackers to cause a denial of service or possibly have unspecified other impact via a crafted document.,2011-09-19,"http://lists.apple.com/archives/security-announce/2012/Mar/msg00000.html,http://lists.apple.com/archives/security-announce/2012/Mar/msg00003.html,http://lists.apple.com/archives/security-announce/2012/Mar/msg00001.html,http://xforce.iss.net/xforce/xfdb/69873,http://googlechromereleases.blogspot.com/2011/09/stable-channel-update_16.html,http://code.google.com/p/chromium/issues/detail?id=89330"
CVE-2011-2848,Google Chrome before 14.0.835.163 allows user-assisted remote attackers to spoof the URL bar via vectors related to the forward button.,2011-09-19,"http://xforce.iss.net/xforce/xfdb/69874,http://googlechromereleases.blogspot.com/2011/09/stable-channel-update_16.html,http://code.google.com/p/chromium/issues/detail?id=89564"
CVE-2011-2849,The WebSockets implementation in Google Chrome before 14.0.835.163 allows remote attackers to cause a denial of service (NULL pointer dereference and application crash) via unspecified vectors.,2011-09-19,"http://xforce.iss.net/xforce/xfdb/69875,http://googlechromereleases.blogspot.com/2011/09/stable-channel-update_16.html,http://code.google.com/p/chromium/issues/detail?id=89795"
CVE-2011-2850,"Google Chrome before 14.0.835.163 does not properly handle Khmer characters, which allows remote attackers to cause a denial of service (out-of-bounds read) via unspecified vectors.",2011-09-19,"http://xforce.iss.net/xforce/xfdb/69877,http://googlechromereleases.blogspot.com/2011/09/stable-channel-update_16.html,http://code.google.com/p/chromium/issues/detail?id=90134"
CVE-2011-2851,"Google Chrome before 14.0.835.163 does not properly handle video, which allows remote attackers to cause a denial of service (out-of-bounds read) via unspecified vectors.",2011-09-19,"http://googlechromereleases.blogspot.com/2011/09/stable-channel-update_16.html,http://xforce.iss.net/xforce/xfdb/69878,http://code.google.com/p/chromium/issues/detail?id=90173"
CVE-2011-2852,"Off-by-one error in Google V8, as used in Google Chrome before 14.0.835.163, allows remote attackers to cause a denial of service or possibly have unspecified other impact via unknown vectors.",2011-09-19,"http://googlechromereleases.blogspot.com/2011/09/stable-channel-update_16.html,http://xforce.iss.net/xforce/xfdb/69879,http://code.google.com/p/chromium/issues/detail?id=91120"
